Iteration,Buffer_Size,Total_Loss,Policy_Loss,Value_Loss,New_Champion
1593,500000,3.2071,2.6923,0.5148,False
1594,500000,3.2203,2.6927,0.5276,True
1595,500000,3.1465,2.6877,0.4588,False
1596,500000,3.1631,2.6883,0.4748,False
1597,500000,3.1787,2.6895,0.4892,False
1598,500000,3.1929,2.6901,0.5028,False
1599,500000,3.2054,2.6906,0.5147,False
1600,500000,3.2206,2.6911,0.5294,False
1601,500000,3.2330,2.6919,0.5411,True
1602,500000,3.1445,2.6866,0.4579,False
1603,500000,3.1605,2.6874,0.4731,False
1604,500000,3.1772,2.6889,0.4883,False
1605,500000,3.1938,2.6906,0.5032,False
1606,500000,3.2088,2.6911,0.5177,False
1607,500000,3.2248,2.6924,0.5324,False
1608,500000,3.2393,2.6927,0.5466,False
1609,500000,3.2549,2.6939,0.5611,True
1610,500000,3.1565,2.6880,0.4685,True
1611,500000,3.1164,2.6843,0.4321,False
1612,500000,3.1321,2.6846,0.4475,False
1613,500000,3.1487,2.6856,0.4631,True
1614,500000,3.1077,2.6815,0.4262,False
1615,500000,3.1250,2.6823,0.4427,False
1616,500000,3.1458,2.6836,0.4623,False
1617,500000,3.1635,2.6851,0.4784,True
1618,500000,3.1114,2.6808,0.4306,False
1619,500000,3.1289,2.6817,0.4473,True
1620,500000,3.0989,2.6794,0.4194,False
1621,500000,3.1185,2.6800,0.4384,True
1622,500000,3.0921,2.6777,0.4144,False
1623,500000,3.1133,2.6790,0.4343,False
1624,500000,3.1327,2.6809,0.4519,False
1625,500000,3.1523,2.6815,0.4709,False
1626,500000,3.1692,2.6829,0.4863,False
1627,500000,3.1891,2.6839,0.5052,False
1628,500000,3.2062,2.6853,0.5209,False
1629,500000,3.2257,2.6871,0.5386,False
1630,500000,3.2436,2.6877,0.5558,False
1631,500000,3.2588,2.6888,0.5699,False
1632,500000,3.2759,2.6902,0.5856,True
1633,500000,3.1602,2.6840,0.4762,False
1634,500000,3.1779,2.6847,0.4932,False
1635,500000,3.1956,2.6864,0.5093,False
1636,500000,3.2116,2.6871,0.5245,False
1637,500000,3.2288,2.6882,0.5406,False
1638,500000,3.2461,2.6893,0.5568,False
1639,500000,3.2603,2.6910,0.5694,False
1640,500000,3.2754,2.6917,0.5838,False
1641,500000,3.2910,2.6924,0.5985,False
1642,500000,3.3041,2.6941,0.6100,False
1643,500000,3.3177,2.6950,0.6227,False
1644,500000,3.3304,2.6961,0.6343,False
1645,500000,3.3457,2.6975,0.6482,False
1646,500000,3.3579,2.6985,0.6594,False
1647,500000,3.3694,2.6996,0.6699,False
1648,500000,3.3791,2.7011,0.6780,False
1649,500000,3.3886,2.7018,0.6868,False
1650,500000,3.3985,2.7031,0.6954,False
1651,500000,3.4084,2.7048,0.7037,False
1652,500000,3.4145,2.7049,0.7096,True
1653,500000,3.2210,2.6943,0.5267,True
1654,500000,3.1560,2.6889,0.4671,False
1655,500000,3.1686,2.6890,0.4796,False
1656,500000,3.1845,2.6902,0.4943,True
1657,500000,3.1298,2.6854,0.4444,False
1658,500000,3.1469,2.6867,0.4602,False
1659,500000,3.1606,2.6871,0.4734,True
1660,500000,3.1151,2.6836,0.4315,True
1661,500000,3.0928,2.6808,0.4120,False
1662,500000,3.1118,2.6818,0.4300,True
1663,500000,3.0884,2.6797,0.4087,True
1664,500000,3.0732,2.6764,0.3968,True
1665,500000,3.0647,2.6751,0.3896,True
1666,500000,3.0555,2.6730,0.3825,False
1667,500000,3.0773,2.6744,0.4029,True
1668,500000,3.0615,2.6719,0.3896,False
1669,500000,3.0832,2.6737,0.4095,False
1670,500000,3.1038,2.6750,0.4288,False
1671,500000,3.1245,2.6765,0.4480,True
1672,500000,3.0856,2.6738,0.4118,False
1673,500000,3.1079,2.6754,0.4325,False
1674,500000,3.1280,2.6768,0.4512,True
1675,500000,3.0900,2.6737,0.4163,True
1676,500000,3.0748,2.6730,0.4018,True
1677,500000,3.0650,2.6707,0.3943,False
1678,500000,3.0882,2.6727,0.4155,False
1679,500000,3.1098,2.6752,0.4346,True
1680,16889,2.0699,1.9036,0.1663,False
1681,33174,2.3521,2.1611,0.1909,False
1682,50189,2.6201,2.3904,0.2297,False
1683,67064,2.7784,2.5144,0.2641,False
1684,84156,2.8775,2.5789,0.2986,False
1685,101181,2.9511,2.6159,0.3352,False
1686,117281,3.0168,2.6431,0.3737,True
1687,134017,2.7582,2.5152,0.2429,False
1688,150393,2.8288,2.5489,0.2800,False
1689,166833,2.8882,2.5717,0.3165,False
1690,183971,2.9393,2.5894,0.3499,False
1691,200734,2.9837,2.6034,0.3802,False
1692,217590,3.0229,2.6150,0.4079,False
1693,234523,3.0595,2.6253,0.4342,False
1694,250745,3.0950,2.6324,0.4626,True
1695,267410,2.9445,2.6072,0.3372,False
1696,284249,2.9832,2.6174,0.3658,True
1697,300800,2.9386,2.6078,0.3309,False
1698,317676,2.9763,2.6153,0.3610,False
1699,334129,3.0098,2.6222,0.3876,False
1700,350726,3.0404,2.6284,0.4120,True
1701,367366,2.9907,2.6250,0.3656,False
1702,384072,3.0232,2.6303,0.3929,False
1703,400499,3.0527,2.6352,0.4175,False
1704,416592,3.0767,2.6397,0.4370,True
1705,433647,3.0384,2.6405,0.3978,True
1706,450404,3.0267,2.6408,0.3859,False
1707,466793,3.0521,2.6448,0.4074,False
1708,483092,3.0781,2.6484,0.4298,False
1709,499718,3.0984,2.6505,0.4479,True
1710,500000,3.0702,2.6521,0.4181,False
1711,500000,3.0948,2.6553,0.4396,False
1712,500000,3.1165,2.6585,0.4580,False
1713,500000,3.1402,2.6603,0.4800,True
1714,500000,3.0977,2.6604,0.4373,True
1715,500000,3.0814,2.6612,0.4202,False
1716,500000,3.1037,2.6635,0.4402,True
1717,500000,3.0815,2.6629,0.4187,False
1718,500000,3.1034,2.6646,0.4387,False
1719,500000,3.1221,2.6669,0.4552,True
1720,500000,3.0907,2.6657,0.4250,False
1721,500000,3.1112,2.6679,0.4432,False
1722,500000,3.1317,2.6696,0.4621,False
1723,500000,3.1525,2.6724,0.4801,False
1724,500000,3.1670,2.6731,0.4939,False
1725,500000,3.1867,2.6751,0.5117,False
1726,500000,3.2063,2.6767,0.5296,False
1727,500000,3.2237,2.6781,0.5456,False
1728,500000,3.2424,2.6802,0.5623,False
1729,500000,3.2579,2.6818,0.5761,False
1730,500000,3.2755,2.6846,0.5909,False
1731,500000,3.2905,2.6856,0.6050,False
1732,500000,3.3059,2.6873,0.6186,False
1733,500000,3.3211,2.6891,0.6319,False
1734,500000,3.3381,2.6910,0.6471,False
1735,500000,3.3507,2.6927,0.6579,False
1736,500000,3.3630,2.6933,0.6696,False
1737,500000,3.3738,2.6959,0.6779,False
1738,500000,3.3858,2.6970,0.6888,False
1739,500000,3.3972,2.6995,0.6977,True
1740,500000,3.2144,2.6894,0.5250,False
1741,500000,3.2277,2.6908,0.5369,False
1742,500000,3.2398,2.6917,0.5481,False
1743,500000,3.2528,2.6924,0.5603,False
1744,500000,3.2653,2.6935,0.5718,False
1745,500000,3.2762,2.6942,0.5820,False
1746,500000,3.2892,2.6959,0.5932,False
1747,500000,3.2982,2.6968,0.6014,False
1748,500000,3.3077,2.6978,0.6099,False
1749,500000,3.3167,2.6988,0.6179,False
1750,500000,3.3262,2.6992,0.6270,False
1751,500000,3.3345,2.6997,0.6348,False
1752,500000,3.3430,2.7004,0.6427,False
1753,500000,3.3501,2.7011,0.6489,False
1754,500000,3.3594,2.7012,0.6582,True
1755,500000,3.2031,2.6924,0.5107,False
1756,500000,3.2143,2.6930,0.5213,False
1757,500000,3.2259,2.6939,0.5320,False
1758,500000,3.2385,2.6943,0.5442,False
1759,500000,3.2500,2.6951,0.5549,False
1760,500000,3.2604,2.6954,0.5650,False
1761,500000,3.2714,2.6968,0.5747,True
1762,500000,3.1724,2.6892,0.4833,False
1763,500000,3.1844,2.6897,0.4947,True
1764,500000,3.1374,2.6859,0.4515,False
1765,500000,3.1514,2.6862,0.4652,False
1766,500000,3.1679,2.6875,0.4804,False
1767,500000,3.1827,2.6880,0.4946,False
1768,500000,3.1967,2.6887,0.5080,False
1769,500000,3.2122,2.6899,0.5223,True
1770,500000,3.1402,2.6841,0.4560,False
1771,500000,3.1560,2.6850,0.4709,False
1772,500000,3.1711,2.6858,0.4853,False
1773,500000,3.1860,2.6868,0.4992,False
1774,500000,3.2001,2.6876,0.5125,False
1775,500000,3.2166,2.6891,0.5276,False
1776,500000,3.2299,2.6891,0.5408,False
1777,500000,3.2460,2.6907,0.5553,False
1778,500000,3.2593,2.6914,0.5679,True
1779,500000,3.1575,2.6855,0.4720,False
1780,500000,3.1674,2.6850,0.4825,True
1781,500000,3.1217,2.6812,0.4405,False
1782,500000,3.1390,2.6815,0.4575,True
1783,500000,3.1055,2.6790,0.4266,False
1784,500000,3.1227,2.6793,0.4434,True
